,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1,0.0,17.0,2.0,0.0,0.0,0.0,0.10526315789473684,0.8947368421052632,0.0,0.0,
2,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
3,0.0,9.0,1.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,
4,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
7,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
8,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
9,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
10,0.0,145.0,3.0,0.0,0.0,0.0,0.020526315789473684,0.9794736842105263,0.0,0.0,
