,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,0.0,8.0,5.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0
1,0.0,0.0,8.0,5.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0
2,0.0,0.0,8.0,5.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0
3,0.0,0.0,8.0,5.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0
4,0.0,0.0,8.0,5.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0
5,0.0,0.0,7.0,6.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
6,0.0,0.0,7.0,5.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
7,0.0,0.0,7.0,5.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
8,0.0,0.0,7.0,5.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
9,0.0,0.0,7.0,5.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
10,0.0,0.0,75.0,51.0,0.0,0.0,0.5948717948717948,0.0,0.0,
